,angry_Anger,enraged_Anger,irate_Anger,furious_Anger,mad_Anger,outraged_Anger,livid_Anger,infuriate_Anger,wrathful_Anger,disgusted_Disgust,sick_Disgust,nauseated_Disgust,repelled_Disgust,repulsed_Disgust,revolted_Disgust,displeased_Disgust,afraid_Fear,scared_Fear,frightened _Fear,terrified_Fear,fearful_Fear,alarmed_Fear,worried_Fear,spooked_Fear,happy_Joy,delighted_Joy,pleased_Joy,glad_Joy,satisfied_Joy,joyful_Joy,cheerful_Joy,smiling_Joy,thrilled_Joy,unhappy_Sadness,heartbroken_Sadness,depressed_Sadness,miserable_Sadness,melancholy_Sadness,sorrowful_Sadness,gloomy_Sadness,depressing_Sadness,surprised_Surprise,dumfounded_Surprise,amazed_Surprise,astonished_Surprise,astounded_Surprise,wondering_Surprise,awed_Surprise,flabbergasted_Surprise,stunned_Surprise
preg,0.8243376016616821,0.823572039604187,0.8237128257751465,0.8095744848251343,0.8557401895523071,0.8268991708755493,0.8345820903778076,0.8205346465110779,0.7998992204666138,0.8308395147323608,0.8301346302032471,0.8403826951980591,0.8139961361885071,0.8434867858886719,0.8351702094078064,0.8038017153739929,0.811968207359314,0.8352610468864441,0.8249125480651855,0.8178054094314575,0.812240481376648,0.8402117490768433,0.8307018280029297,0.8308908939361572,0.8262112140655518,0.8206989765167236,0.8353352546691895,0.8014075756072998,0.8247399926185608,0.7926262617111206,0.8033872246742249,0.7969892024993896,0.8280137777328491,0.8057276010513306,0.8269935846328735,0.8367752432823181,0.7961825728416443,0.7825143337249756,0.8056342601776123,0.7581824064254761,0.8069069385528564,0.8039584159851074,0.8116488456726074,0.8231754302978516,0.8279683589935303,0.8436115384101868,0.803440272808075,0.8441275358200073,0.84382164478302,0.8234752416610718
prote,0.8696366548538208,0.8748006820678711,0.9131839871406555,0.8864636421203613,0.8784875869750977,0.8933374881744385,0.9070655107498169,0.9130148887634277,0.8836884498596191,0.890359103679657,0.9200134873390198,0.9113341569900513,0.8906112909317017,0.9086275696754456,0.9023556113243103,0.8494517803192139,0.8698766827583313,0.8915034532546997,0.8741247653961182,0.8650606870651245,0.8791793584823608,0.8967623114585876,0.8775660991668701,0.8761078119277954,0.8981267213821411,0.8968797922134399,0.900103747844696,0.8738813996315002,0.8957053422927856,0.8757566213607788,0.8573097586631775,0.815953254699707,0.8883320093154907,0.8683083057403564,0.8954390287399292,0.8942325711250305,0.8532170057296753,0.8353451490402222,0.8865017890930176,0.8158267140388489,0.8767396211624146,0.8418896198272705,0.8699180483818054,0.8995186686515808,0.9123251438140869,0.912346363067627,0.8570237159729004,0.9311134815216064,0.9152181148529053,0.8810642957687378
pseach,0.8475536108016968,0.8598484396934509,0.8725307583808899,0.8576558828353882,0.8678918480873108,0.8620656728744507,0.8787213563919067,0.88205885887146,0.8640336990356445,0.8643221855163574,0.8883031606674194,0.8888874053955078,0.8654372692108154,0.8821859359741211,0.8777346611022949,0.8392722606658936,0.8551705479621887,0.8758366107940674,0.8570878505706787,0.8487670421600342,0.8730754852294922,0.8752498626708984,0.8513964414596558,0.8640668392181396,0.8693457841873169,0.873762845993042,0.8779487013816833,0.8537633419036865,0.8611674904823303,0.8631292581558228,0.8593755960464478,0.801965057849884,0.8717541098594666,0.8375295400619507,0.8674944043159485,0.8692449331283569,0.8395569324493408,0.8319551944732666,0.8637294769287109,0.7886412143707275,0.847083568572998,0.8365117311477661,0.8700547218322754,0.8774499893188477,0.8796778321266174,0.8850315809249878,0.8317525386810303,0.8967726230621338,0.8897785544395447,0.8569320440292358
psench,0.8556025624275208,0.853779673576355,0.8638017177581787,0.862297773361206,0.8565845489501953,0.8506081104278564,0.8742758631706238,0.8747016787528992,0.8444098830223083,0.8583784103393555,0.8977489471435547,0.8803278207778931,0.8561002016067505,0.878000795841217,0.8634434938430786,0.8283119201660156,0.8336002826690674,0.8647241592407227,0.847493052482605,0.8341309428215027,0.8537591099739075,0.8664520978927612,0.8391094207763672,0.8492416143417358,0.8718305826187134,0.8647911548614502,0.867106020450592,0.8487576246261597,0.8588610291481018,0.8513811826705933,0.8589061498641968,0.8020755648612976,0.8618680238723755,0.8368303775787354,0.8628873825073242,0.8703903555870056,0.8354839086532593,0.8270535469055176,0.8536216020584106,0.7904829978942871,0.8427914381027222,0.8315902948379517,0.8492066860198975,0.8732789754867554,0.8733698725700378,0.8751639127731323,0.8263033628463745,0.8951119184494019,0.8830900192260742,0.8522827625274658
psetch,0.8714267611503601,0.8707163333892822,0.8878090381622314,0.8771344423294067,0.8877022862434387,0.8812539577484131,0.9020840525627136,0.8917238712310791,0.8783606290817261,0.8874162435531616,0.918896496295929,0.9076347351074219,0.8795012831687927,0.9058499336242676,0.8977421522140503,0.8528531789779663,0.8626288175582886,0.8950212001800537,0.8799241781234741,0.8663345575332642,0.8786342144012451,0.8949441313743591,0.8717018365859985,0.8820996880531311,0.8950570821762085,0.8954603672027588,0.8964312672615051,0.8799999952316284,0.8891862034797668,0.8843783140182495,0.8749470710754395,0.8182946443557739,0.8931657075881958,0.8606908321380615,0.8925883769989014,0.8957600593566895,0.8493009805679321,0.8501657843589783,0.8770409226417542,0.8120113015174866,0.8678649663925171,0.8503055572509766,0.8768875598907471,0.8986280560493469,0.899811863899231,0.9040967226028442,0.8524622917175293,0.9204404950141907,0.9101427793502808,0.8742468953132629
psif,0.8785421252250671,0.8837377429008484,0.9073209762573242,0.9073209762573242,0.9010685682296753,0.9050626754760742,0.9178953170776367,0.9077730178833008,0.863498330116272,0.9066189527511597,0.9333164691925049,0.9285367727279663,0.8899512887001038,0.9255437254905701,0.9059529304504395,0.8649381399154663,0.8781758546829224,0.9059399366378784,0.8988199234008789,0.8829870223999023,0.8874825239181519,0.9174337387084961,0.8812880516052246,0.8815528154373169,0.9100369215011597,0.9149826765060425,0.9161391258239746,0.8925120830535889,0.9070644974708557,0.8921474814414978,0.8725976943969727,0.8312745094299316,0.9105838537216187,0.8781228065490723,0.9112288951873779,0.9084577560424805,0.8665762543678284,0.8414257168769836,0.8869770765304565,0.8192604780197144,0.8889004588127136,0.86225426197052,0.8919041752815247,0.917984127998352,0.9241123795509338,0.9287856817245483,0.8646117448806763,0.9421976208686829,0.9351965188980103,0.8981393575668335
psoathe,0.8082339763641357,0.8183727264404297,0.8553659915924072,0.8160054087638855,0.8443099856376648,0.8286697268486023,0.8338797092437744,0.8547176122665405,0.8371387720108032,0.8242905139923096,0.8515576720237732,0.8525245189666748,0.823484480381012,0.8421779274940491,0.8370124101638794,0.803022027015686,0.825534462928772,0.843246340751648,0.8189204931259155,0.8165525197982788,0.8363468647003174,0.8346832990646362,0.8183127641677856,0.8338991403579712,0.8414754867553711,0.8365621566772461,0.8416659832000732,0.811984121799469,0.8297200202941895,0.8301451206207275,0.8217630386352539,0.7889106273651123,0.8288191556930542,0.8143937587738037,0.8289511203765869,0.8260478973388672,0.8280215263366699,0.788425624370575,0.8305379152297974,0.7591880559921265,0.8055864572525024,0.8017514944076538,0.8177549839019775,0.8354390859603882,0.8534695506095886,0.8476088047027588,0.7950901985168457,0.8548585176467896,0.8529990911483765,0.8174018263816833
psork,0.8602001667022705,0.8567001819610596,0.8708089590072632,0.8707293272018433,0.907367467880249,0.8628127574920654,0.8778215646743774,0.8704972267150879,0.8406035900115967,0.8702820539474487,0.8997937440872192,0.8783687353134155,0.8504499197006226,0.8829771876335144,0.8856489658355713,0.8425050377845764,0.8540152311325073,0.8709498643875122,0.8490369915962219,0.8366129398345947,0.8524423837661743,0.8682107329368591,0.8564503788948059,0.8916826248168945,0.8909647464752197,0.8699007034301758,0.8802874088287354,0.8550323843955994,0.8764992356300354,0.8624680042266846,0.8617464303970337,0.8404332399368286,0.8720959424972534,0.8571004867553711,0.8708509206771851,0.8821540474891663,0.849827766418457,0.8219823837280273,0.8564200401306152,0.8079913854598999,0.8515429496765137,0.85333251953125,0.8570083975791931,0.8734332323074341,0.8754137754440308,0.8769022822380066,0.8321516513824463,0.889641284942627,0.8836139440536499,0.8509029150009155
psuick,0.866244912147522,0.8629024028778076,0.8665311336517334,0.882168173789978,0.8891177177429199,0.8638134598731995,0.8796989917755127,0.8706687092781067,0.842707633972168,0.8703804612159729,0.9102298021316528,0.8892437219619751,0.85400390625,0.8883565068244934,0.8783290386199951,0.8364292979240417,0.84873366355896,0.8788224458694458,0.8565467596054077,0.8409352898597717,0.8539327383041382,0.8713670969009399,0.8539273738861084,0.8710874915122986,0.8904271125793457,0.8812441229820251,0.8794769048690796,0.8697643280029297,0.8780725598335266,0.8680920004844666,0.8513710498809814,0.8308876752853394,0.8777189254760742,0.8583356142044067,0.8759942054748535,0.879382848739624,0.8445863723754883,0.828788161277771,0.8561029434204102,0.7973641753196716,0.8507009744644165,0.8516101837158203,0.8662007451057434,0.879085898399353,0.881889283657074,0.88264000415802,0.837679386138916,0.9007346630096436,0.8887191414833069,0.8634140491485596
purf,0.8588680028915405,0.8632183074951172,0.8669780492782593,0.8797376155853271,0.9214688539505005,0.8663557171821594,0.8871904611587524,0.8526299595832825,0.8429710865020752,0.8840847611427307,0.883721113204956,0.883775532245636,0.8397805690765381,0.8912028074264526,0.8718360066413879,0.8539419174194336,0.8520429730415344,0.872127890586853,0.8620471358299255,0.8470308780670166,0.8488887548446655,0.8774685859680176,0.8652529716491699,0.8772791624069214,0.8673101663589478,0.8606576919555664,0.8791070580482483,0.839278519153595,0.8727855682373047,0.8453129529953003,0.8376381397247314,0.8335103988647461,0.8637380599975586,0.8587567806243896,0.8697614669799805,0.8826152086257935,0.8457014560699463,0.8164594173431396,0.8501427173614502,0.8078301548957825,0.8666932582855225,0.8622595071792603,0.8627686500549316,0.8610787391662598,0.8627319931983948,0.87908935546875,0.8311238884925842,0.8846393823623657,0.887814998626709,0.8614577054977417
rart,0.8603606224060059,0.8738912343978882,0.9078294634819031,0.8695355653762817,0.8650498390197754,0.8803671598434448,0.8952447175979614,0.8909177780151367,0.8846668004989624,0.8766704797744751,0.8997619152069092,0.9007592797279358,0.8796992897987366,0.8958526849746704,0.8952791690826416,0.8505657911300659,0.883279025554657,0.8804959654808044,0.8664247989654541,0.8564185500144958,0.8900661468505859,0.8970028162002563,0.8656421899795532,0.8510353565216064,0.8874127864837646,0.8782894611358643,0.890296459197998,0.8873529434204102,0.882523775100708,0.867407500743866,0.853980302810669,0.8081855773925781,0.8782418370246887,0.8710706830024719,0.8817939758300781,0.8842140436172485,0.8360573053359985,0.832051694393158,0.8789064288139343,0.8036507964134216,0.8527640700340271,0.8387829661369324,0.8696280717849731,0.8866074085235596,0.8952133655548096,0.8951358795166016,0.8356713056564331,0.912259578704834,0.9010390043258667,0.8711596727371216
rheint,0.8523296117782593,0.8568815588951111,0.8983994126319885,0.8526238203048706,0.8617275953292847,0.8767198324203491,0.887264609336853,0.8875181674957275,0.8834583759307861,0.8683047294616699,0.8966501951217651,0.8969686627388,0.8858193159103394,0.8929360508918762,0.8938851356506348,0.8396891355514526,0.8602036833763123,0.8783766627311707,0.8708512187004089,0.8567389845848083,0.8718918561935425,0.8955093622207642,0.8599475026130676,0.8530789017677307,0.885368824005127,0.8832731246948242,0.8853274583816528,0.8703656792640686,0.8682140111923218,0.8560689687728882,0.8553316593170166,0.8118470907211304,0.8821325302124023,0.854351282119751,0.872062087059021,0.8703128695487976,0.8283883333206177,0.8219785690307617,0.862214982509613,0.7975935935974121,0.8491877913475037,0.8308908939361572,0.8737771511077881,0.8813050985336304,0.89006507396698,0.8909081220626831,0.830708384513855,0.9098162055015564,0.898759126663208,0.867251455783844
rhiege,0.842068076133728,0.8427706956863403,0.8530417680740356,0.8193985223770142,0.8683186769485474,0.8449938297271729,0.8499616980552673,0.8411538600921631,0.8302654027938843,0.8414295315742493,0.8592952489852905,0.8509953022003174,0.844251275062561,0.8559838533401489,0.8587374687194824,0.8067753314971924,0.8242281675338745,0.843669056892395,0.8358265161514282,0.8099288940429688,0.8138327598571777,0.8506582975387573,0.8311972618103027,0.8376830816268921,0.8594480752944946,0.8517441749572754,0.8518937230110168,0.829277753829956,0.8459395170211792,0.8216578960418701,0.8265714049339294,0.8108512163162231,0.8472111225128174,0.8296756744384766,0.8402261137962341,0.8474869728088379,0.8301804661750793,0.7998393774032593,0.8204306364059448,0.778522789478302,0.8241257667541504,0.8253096342086792,0.8304988741874695,0.850330650806427,0.8515355587005615,0.8507713079452515,0.8151264786720276,0.8695974946022034,0.8667281866073608,0.8377183675765991
rhulch,0.8516737222671509,0.8513398170471191,0.8669044971466064,0.8678154945373535,0.8614959120750427,0.859998881816864,0.8738595247268677,0.8604283332824707,0.8696293234825134,0.8583201169967651,0.884009838104248,0.8776867389678955,0.8545411825180054,0.8790978193283081,0.8802977800369263,0.8141217231750488,0.8429009914398193,0.8607546091079712,0.8544982075691223,0.8317645788192749,0.8620105385780334,0.8670569062232971,0.8411468267440796,0.84002286195755,0.8670499324798584,0.8688973784446716,0.8668339252471924,0.8545019626617432,0.8561068177223206,0.8731272220611572,0.8522449731826782,0.8050092458724976,0.8621633052825928,0.8472084403038025,0.8602133393287659,0.8625231385231018,0.8315001726150513,0.8292782306671143,0.8564203977584839,0.7843888998031616,0.8432409763336182,0.8266478180885315,0.8675215244293213,0.8654825687408447,0.8747476935386658,0.8739057779312134,0.8175196647644043,0.8931567668914795,0.8807059526443481,0.8544862270355225
roice,0.8758344054222107,0.8818024396896362,0.9222434759140015,0.8872617483139038,0.8863978385925293,0.8952252864837646,0.9143370389938354,0.9052032828330994,0.8727006316184998,0.8959976434707642,0.9262573719024658,0.9220321178436279,0.8978462815284729,0.9186683893203735,0.9087103605270386,0.8571585416793823,0.8698413968086243,0.8958721160888672,0.8817689418792725,0.8625320196151733,0.8775099515914917,0.9087069034576416,0.8687309622764587,0.880486249923706,0.9123231172561646,0.9051802158355713,0.9109108448028564,0.883564829826355,0.9028959274291992,0.8912439346313477,0.8712696433067322,0.8315226435661316,0.9009231925010681,0.8758466243743896,0.8968548774719238,0.9012488126754761,0.8589271903038025,0.8467283248901367,0.8847231864929199,0.8167926073074341,0.8767004013061523,0.8511431217193604,0.8756591081619263,0.9057129621505737,0.9099923968315125,0.9109706878662109,0.8516690731048584,0.9365385174751282,0.9226554036140442,0.8805282115936279
rult,0.8755403757095337,0.8815032243728638,0.9087116718292236,0.8938437700271606,0.890403151512146,0.8998795747756958,0.914932131767273,0.8986610174179077,0.8961166143417358,0.8981360793113708,0.9263697862625122,0.9243446588516235,0.898997962474823,0.9198061227798462,0.9132312536239624,0.8569880723953247,0.8787106275558472,0.9036426544189453,0.8890609741210938,0.8749645948410034,0.8903191089630127,0.9149265289306641,0.8833869695663452,0.8796840906143188,0.9101220369338989,0.9092129468917847,0.9111675024032593,0.8958292603492737,0.9043169021606445,0.8974639177322388,0.8698248863220215,0.8277777433395386,0.9072290658950806,0.8820638656616211,0.9054180979728699,0.9042054414749146,0.8520829081535339,0.8467965126037598,0.8953907489776611,0.8165155649185181,0.8824984431266785,0.8567318916320801,0.8999401330947876,0.9086155295372009,0.9170494675636292,0.9205350875854492,0.8611972332000732,0.9406000375747681,0.9242920279502869,0.8924689292907715
scilk,0.8270710706710815,0.8212625980377197,0.8495937585830688,0.8339673280715942,0.8404207229614258,0.8412595987319946,0.8605403900146484,0.8457993865013123,0.8250809907913208,0.8455551862716675,0.8859406113624573,0.8621283769607544,0.843264102935791,0.8629115223884583,0.8602383136749268,0.8068159222602844,0.8305929899215698,0.8514999151229858,0.8335387706756592,0.8165020942687988,0.8328335881233215,0.8582900166511536,0.8271400928497314,0.8553406596183777,0.8538559675216675,0.8506500720977783,0.8519524335861206,0.8550542593002319,0.8500993251800537,0.8388888835906982,0.8285878896713257,0.7953633666038513,0.8529295325279236,0.8240697979927063,0.8479709625244141,0.8536571264266968,0.8146218061447144,0.8334259986877441,0.8539830446243286,0.789863109588623,0.8274450302124023,0.8017572164535522,0.8365877866744995,0.853058934211731,0.8541349172592163,0.8572970628738403,0.8049024343490601,0.8778340816497803,0.8635574579238892,0.8300696611404419
scose,0.8386985063552856,0.8391169309616089,0.8701226711273193,0.8512454032897949,0.8402028679847717,0.8489229679107666,0.8661254644393921,0.8647934198379517,0.8312784433364868,0.849446177482605,0.8867535591125488,0.8771983981132507,0.8545798063278198,0.8722864985466003,0.8521184921264648,0.8132121562957764,0.8380410671234131,0.8673057556152344,0.8441062569618225,0.8292758464813232,0.83949875831604,0.8656500577926636,0.836067795753479,0.8505823612213135,0.8644496202468872,0.8613389134407043,0.8579718470573425,0.8293382525444031,0.8509601354598999,0.8374931812286377,0.8337724208831787,0.7912457585334778,0.860904335975647,0.837803840637207,0.8590410947799683,0.8621448278427124,0.8316943645477295,0.8051902055740356,0.8612136840820312,0.7890341281890869,0.8431587219238281,0.8189275860786438,0.8521721363067627,0.8644738793373108,0.8705641627311707,0.8752173185348511,0.8197534084320068,0.8943402767181396,0.87830650806427,0.8494722843170166
scouge,0.8464778661727905,0.8421156406402588,0.8576368689537048,0.8557921648025513,0.8469234704971313,0.8483730554580688,0.856935977935791,0.8504440784454346,0.8382999300956726,0.8457565307617188,0.8666939735412598,0.8565142154693604,0.834351658821106,0.8567225337028503,0.8485884666442871,0.8165687918663025,0.8288519978523254,0.8569682836532593,0.8336308002471924,0.8165023326873779,0.8374833464622498,0.8506056070327759,0.8344616889953613,0.8525880575180054,0.8438444137573242,0.8339346051216125,0.8418768644332886,0.8153965473175049,0.8385238647460938,0.8182471990585327,0.80287766456604,0.7895891666412354,0.8299727439880371,0.8358787298202515,0.8467028141021729,0.8555891513824463,0.8278936147689819,0.8148890137672424,0.8609484434127808,0.7994917035102844,0.8317411541938782,0.8092506527900696,0.8380733728408813,0.8374297618865967,0.8380579948425293,0.8505541682243347,0.810437798500061,0.8693533539772034,0.8640815019607544,0.8272581100463867
scrare,0.831964910030365,0.8603052496910095,0.8905022740364075,0.8526677489280701,0.8571780920028687,0.8528153300285339,0.8682149648666382,0.8728457689285278,0.844688892364502,0.8529131412506104,0.8897051215171814,0.8732255697250366,0.8490020036697388,0.8705549240112305,0.8512171506881714,0.8230549097061157,0.8691842555999756,0.8734996318817139,0.8482433557510376,0.8453733921051025,0.8552104234695435,0.8749411106109619,0.841545820236206,0.8537920713424683,0.8526318669319153,0.851475715637207,0.8617743849754333,0.842528760433197,0.8576405048370361,0.8342028856277466,0.8241803050041199,0.786500096321106,0.8478372097015381,0.8332575559616089,0.8582122325897217,0.8625274300575256,0.8233126401901245,0.8167234063148499,0.8560452461242676,0.7977609634399414,0.8399291038513184,0.8242976069450378,0.8436050415039062,0.8626412153244019,0.8651707172393799,0.8669456243515015,0.8139581084251404,0.886239230632782,0.8792151212692261,0.8468978404998779
scrarsh,0.8732101917266846,0.882587194442749,0.8966330289840698,0.8811308741569519,0.9105322957038879,0.8840434551239014,0.9003651142120361,0.8924227952957153,0.8791884183883667,0.8902080655097961,0.9181954860687256,0.903376042842865,0.8684704303741455,0.9042141437530518,0.8943900465965271,0.8505487442016602,0.8928683400154114,0.905461847782135,0.8800568580627441,0.8699344396591187,0.8837720155715942,0.8960239887237549,0.8810890913009644,0.8844213485717773,0.8965253829956055,0.8945791125297546,0.8980864882469177,0.8699458837509155,0.8962842226028442,0.8745739459991455,0.8817591071128845,0.8433725237846375,0.8891458511352539,0.8654332160949707,0.8939065337181091,0.8965007066726685,0.8700963258743286,0.8413323760032654,0.8850849270820618,0.8042653203010559,0.8738555908203125,0.8674064874649048,0.8710979223251343,0.8954052925109863,0.900992751121521,0.900944709777832,0.8482352495193481,0.9132817983627319,0.9126824140548706,0.8779197931289673
scrol,0.8734400272369385,0.8778196573257446,0.9115746021270752,0.8911319971084595,0.8920344114303589,0.9043892025947571,0.9293867349624634,0.8948355913162231,0.8718993067741394,0.9094225764274597,0.9354174137115479,0.9220422506332397,0.8920742869377136,0.9234062433242798,0.9080086946487427,0.8551846742630005,0.8729902505874634,0.9062923192977905,0.8861830234527588,0.8697487115859985,0.8732333183288574,0.9151560068130493,0.8790069818496704,0.893689751625061,0.9087139368057251,0.9076934456825256,0.9133797883987427,0.890868067741394,0.9119206666946411,0.889147937297821,0.8681765794754028,0.8312305212020874,0.9039733409881592,0.8681652545928955,0.9107213020324707,0.9125796556472778,0.856126606464386,0.8603814244270325,0.8961524963378906,0.8274314403533936,0.8887655735015869,0.8569694757461548,0.8835792541503906,0.9058029651641846,0.9102030992507935,0.9119547605514526,0.858234167098999,0.9356017112731934,0.9264024496078491,0.8866169452667236
scrown,0.8364914655685425,0.8411991000175476,0.8664038777351379,0.8513799905776978,0.8624520301818848,0.8468848466873169,0.8711885213851929,0.8497209548950195,0.8528931736946106,0.8524285554885864,0.8858883380889893,0.8738163709640503,0.8342905044555664,0.8718372583389282,0.8717268109321594,0.8125221729278564,0.8490267395973206,0.8698707818984985,0.8455814123153687,0.8346723318099976,0.8474810123443604,0.8641089200973511,0.8415639996528625,0.8664675951004028,0.8608806133270264,0.8549081087112427,0.8620208501815796,0.8450711369514465,0.8510902523994446,0.8415790796279907,0.8469295501708984,0.8050702810287476,0.8541631698608398,0.8396257162094116,0.8525644540786743,0.8646817207336426,0.8318910598754883,0.8197163343429565,0.8934205770492554,0.786372184753418,0.8374640941619873,0.8215301036834717,0.8587124347686768,0.8525223135948181,0.8568819761276245,0.8676009774208069,0.8072038888931274,0.8835822939872742,0.8708391785621643,0.8395193815231323
scruch,0.8884491920471191,0.9011952877044678,0.9340094327926636,0.910163164138794,0.903354287147522,0.9197553396224976,0.9503018856048584,0.9165195226669312,0.8982499837875366,0.932092547416687,0.9531114101409912,0.946960985660553,0.9106741547584534,0.9466451406478882,0.9137024283409119,0.8797150254249573,0.8753581047058105,0.9221605062484741,0.9102442264556885,0.8904803991317749,0.9000219106674194,0.9307214021682739,0.885478675365448,0.9029653668403625,0.9124269485473633,0.9207068681716919,0.9290673136711121,0.889396607875824,0.9181469678878784,0.8928337097167969,0.8832579851150513,0.8356136083602905,0.9184887409210205,0.8957090377807617,0.9266361594200134,0.9326879978179932,0.8837884664535522,0.8715857863426208,0.9167556166648865,0.8451788425445557,0.9187737703323364,0.8647336959838867,0.9051632881164551,0.9172581434249878,0.920573353767395,0.9326827526092529,0.8644818067550659,0.96027672290802,0.9530802369117737,0.9032570719718933
scrush,0.8607287406921387,0.8666411638259888,0.869219958782196,0.8939336538314819,0.8665114641189575,0.8629845380783081,0.8751386404037476,0.8829352855682373,0.8775084614753723,0.8653571605682373,0.8973089456558228,0.8791791796684265,0.8438588380813599,0.87816321849823,0.8830184936523438,0.8187903165817261,0.8764863014221191,0.8743848204612732,0.855147123336792,0.8464668989181519,0.8769386410713196,0.869047999382019,0.8587824106216431,0.8587907552719116,0.8716946840286255,0.8621510863304138,0.8632729053497314,0.8462402820587158,0.8693675994873047,0.8725732564926147,0.8680546283721924,0.8128753900527954,0.8604617714881897,0.8525534272193909,0.8680894374847412,0.8686189651489258,0.8544760942459106,0.8435336351394653,0.8732300996780396,0.8065758943557739,0.8431675434112549,0.8389870524406433,0.8624446392059326,0.8735677003860474,0.8765271902084351,0.8817737102508545,0.8322793245315552,0.886057436466217,0.8830931186676025,0.858194887638092
scunch,0.8275974988937378,0.8357462882995605,0.8432427644729614,0.8467774391174316,0.8395359516143799,0.8497236967086792,0.8663168549537659,0.8457189202308655,0.8404289484024048,0.8581748008728027,0.8672279119491577,0.8725857734680176,0.8508539795875549,0.8759351372718811,0.8643398284912109,0.8053598403930664,0.829749345779419,0.8537698984146118,0.8521518707275391,0.8250042200088501,0.8410388827323914,0.8615484237670898,0.8373996615409851,0.8506712913513184,0.8580300211906433,0.8658422827720642,0.8720555305480957,0.8348556756973267,0.8600844740867615,0.8558768033981323,0.852252721786499,0.8031222820281982,0.857044517993927,0.8264749050140381,0.8538387417793274,0.8562907576560974,0.811503529548645,0.8346817493438721,0.859772264957428,0.7950816750526428,0.8317251205444336,0.8164505362510681,0.869110107421875,0.8640140295028687,0.8639535903930664,0.8702689409255981,0.8270821571350098,0.8790404796600342,0.8729861974716187,0.8443481922149658
shait,0.8879210948944092,0.8988478183746338,0.9355901479721069,0.9006156921386719,0.9107497930526733,0.9160733222961426,0.9366986751556396,0.9163661003112793,0.9040536284446716,0.9188665151596069,0.9463802576065063,0.9397425651550293,0.9093326330184937,0.9374954104423523,0.9227602481842041,0.8764022588729858,0.8943532705307007,0.9205089807510376,0.90521240234375,0.8898916840553284,0.9073841571807861,0.9316846132278442,0.8905165195465088,0.8995614051818848,0.9285742044448853,0.9226712584495544,0.927099347114563,0.9143311977386475,0.9231743812561035,0.8979885578155518,0.8849692344665527,0.8454115390777588,0.9164873957633972,0.8950830101966858,0.9236652255058289,0.9236893653869629,0.8708704710006714,0.8637874126434326,0.9033504128456116,0.8438296318054199,0.9015524387359619,0.8688329458236694,0.9101318120956421,0.9227350950241089,0.9301023483276367,0.9358048439025879,0.8768744468688965,0.9571642875671387,0.9467042684555054,0.9075461030006409
sharb,0.8942708969116211,0.8959070444107056,0.9232736825942993,0.9045132398605347,0.905863344669342,0.9036113023757935,0.9235892295837402,0.9098779559135437,0.9009193778038025,0.9082816243171692,0.9354591369628906,0.9261274933815002,0.8978885412216187,0.9256385564804077,0.9107891917228699,0.867885410785675,0.9036333560943604,0.91633141040802,0.8965926170349121,0.8872467279434204,0.9043922424316406,0.9244664907455444,0.8921633958816528,0.8969589471817017,0.9264720678329468,0.9158788919448853,0.9191916584968567,0.9052554368972778,0.9102141261100769,0.8889156579971313,0.8844727277755737,0.8483217358589172,0.9066226482391357,0.8923590779304504,0.9129103422164917,0.9146479964256287,0.8761089444160461,0.8561530709266663,0.8959534168243408,0.8384357690811157,0.8909193277359009,0.8697389364242554,0.8921314477920532,0.9170072674751282,0.9212161302566528,0.9220495223999023,0.8692009449005127,0.9458273649215698,0.9370455741882324,0.9031572341918945
shen,0.8539904356002808,0.8505246639251709,0.866528332233429,0.8511819839477539,0.8681703805923462,0.8475444316864014,0.8715945482254028,0.8516240119934082,0.8487258553504944,0.851820707321167,0.8961911201477051,0.8702531456947327,0.8471981287002563,0.8691622018814087,0.8683115243911743,0.828031063079834,0.8377860188484192,0.8597316741943359,0.8434132933616638,0.8294171094894409,0.8449565172195435,0.8635457754135132,0.8418698310852051,0.8567467927932739,0.877535343170166,0.8566784262657166,0.8632799983024597,0.8630749583244324,0.8627406358718872,0.8429679870605469,0.8471465110778809,0.8209980726242065,0.8530791997909546,0.8443149328231812,0.8616446256637573,0.8705002069473267,0.8319504261016846,0.8358412981033325,0.8467562198638916,0.8135853409767151,0.8429274559020996,0.8211675882339478,0.8438049554824829,0.8592492938041687,0.8636443614959717,0.8702750205993652,0.8295420408248901,0.8930838108062744,0.8767102956771851,0.8484376668930054
shoach,0.8553004860877991,0.8550287485122681,0.8835343718528748,0.865769624710083,0.8704533576965332,0.8652332425117493,0.8870519399642944,0.8662601709365845,0.8597302436828613,0.8719862699508667,0.9046726822853088,0.8877048492431641,0.8598857522010803,0.8833537101745605,0.8857386708259583,0.8293890953063965,0.8574413657188416,0.8779920339584351,0.8533530235290527,0.8424426317214966,0.8639297485351562,0.8780279159545898,0.852330207824707,0.8697670698165894,0.8834819793701172,0.8723132014274597,0.8774417042732239,0.870847761631012,0.8740584850311279,0.8578270673751831,0.8509517312049866,0.805574357509613,0.8658074736595154,0.8521686792373657,0.8756903409957886,0.8728675842285156,0.8423787355422974,0.8401371240615845,0.8713015913963318,0.8092772960662842,0.8578389883041382,0.8321995735168457,0.8704118728637695,0.8813732862472534,0.8832310438156128,0.8834213614463806,0.830348014831543,0.9035018086433411,0.8947383165359497,0.8626762628555298
