,angry_Anger,enraged_Anger,irate_Anger,furious_Anger,mad_Anger,outraged_Anger,livid_Anger,infuriate_Anger,wrathful_Anger,disgusted_Disgust,sick_Disgust,nauseated_Disgust,repelled_Disgust,repulsed_Disgust,revolted_Disgust,displeased_Disgust,afraid_Fear,scared_Fear,frightened _Fear,terrified_Fear,fearful_Fear,alarmed_Fear,worried_Fear,spooked_Fear,happy_Joy,delighted_Joy,pleased_Joy,glad_Joy,satisfied_Joy,joyful_Joy,cheerful_Joy,smiling_Joy,thrilled_Joy,unhappy_Sadness,heartbroken_Sadness,depressed_Sadness,miserable_Sadness,melancholy_Sadness,sorrowful_Sadness,gloomy_Sadness,depressing_Sadness,surprised_Surprise,dumfounded_Surprise,amazed_Surprise,astonished_Surprise,astounded_Surprise,wondering_Surprise,awed_Surprise,flabbergasted_Surprise,stunned_Surprise
gnirl,-0.019731715321540833,-0.46428853273391724,0.2804701030254364,0.21850593388080597,-0.5307721495628357,-0.15208271145820618,-0.41198602318763733,0.43165284395217896,0.3610546290874481,0.10385394841432571,-0.5114926099777222,-0.46650558710098267,0.12329152971506119,-0.5094411373138428,-0.409026175737381,-0.13682523369789124,-0.16520839929580688,-0.3717835247516632,-0.45130330324172974,-0.4601581394672394,0.376912385225296,-0.14074642956256866,-0.38969898223876953,-0.5436933040618896,0.26996344327926636,-0.36286816000938416,-0.37073269486427307,-0.2898307740688324,-0.489859938621521,0.42634689807891846,0.5057660937309265,-0.23360291123390198,0.16612683236598969,0.39857742190361023,0.001759164035320282,-0.19311891496181488,0.332894504070282,0.30073630809783936,-0.03384536877274513,0.1757054626941681,0.17316794395446777,-0.4838239848613739,0.056972529739141464,-0.37521201372146606,-0.05220809578895569,0.1362987458705902,0.3370031714439392,-0.2501656115055084,-0.1481577306985855,-0.27665188908576965
gnont,0.04610852897167206,-0.4446921944618225,0.3203722834587097,0.03770831972360611,-0.6015547513961792,-4.1107625293079764e-05,-0.5349290370941162,0.4312317669391632,0.3346862196922302,0.042026713490486145,-0.6047512888908386,-0.404229998588562,-0.008081745356321335,-0.5616072416305542,-0.5498510003089905,-0.15748167037963867,-0.2432677447795868,-0.4882296025753021,-0.5251070261001587,-0.419613242149353,0.3082921802997589,-0.1757323145866394,-0.5332193374633789,-0.5782236456871033,0.26538655161857605,-0.33051958680152893,-0.5114134550094604,-0.48455727100372314,-0.5686511993408203,0.37078291177749634,0.5382815003395081,-0.0921187549829483,0.09488369524478912,0.3744291663169861,-0.1568223387002945,-0.16118130087852478,0.3753810524940491,0.12225079536437988,-0.11601506173610687,0.031516946852207184,0.21911446750164032,-0.5089761018753052,0.1654454916715622,-0.29594749212265015,-0.09510113298892975,0.13225716352462769,0.4484597146511078,-0.12113239616155624,-0.39417096972465515,-0.4533887505531311
gnuiche,0.009356402792036533,-0.13330471515655518,0.050280388444662094,0.03255809098482132,-0.2857365012168884,-0.08105771988630295,-0.19185975193977356,0.12134550511837006,0.2894611060619354,0.019856154918670654,-0.3384934365749359,-0.3121914565563202,0.07338927686214447,-0.22696878015995026,-0.19848504662513733,-0.03256114944815636,-0.19620363414287567,-0.28743332624435425,-0.15515071153640747,-0.35697290301322937,0.22954073548316956,-0.1686001569032669,-0.25725215673446655,-0.2351817786693573,0.17601165175437927,-0.14475536346435547,-0.16778342425823212,-0.2242240309715271,-0.2261539101600647,0.25585177540779114,0.5477687120437622,-0.13423863053321838,0.01633598282933235,0.2868051528930664,0.07611572742462158,-0.12194333225488663,0.10114023834466934,0.33987611532211304,0.011218024417757988,0.16245098412036896,0.003053427441045642,-0.21116401255130768,-0.01726481318473816,-0.1899726539850235,-0.10578926652669907,-0.018252339214086533,0.0699629932641983,-0.12359291315078735,-0.16147714853286743,-0.1785208135843277
goch,0.07947606593370438,-0.21002402901649475,0.22492067515850067,0.021827420219779015,-0.4109220802783966,-0.030102422460913658,-0.36951762437820435,0.3075504004955292,0.3524465262889862,0.07101808488368988,-0.405423641204834,-0.2467779666185379,0.040307555347681046,-0.32635870575904846,-0.32904380559921265,-0.010614926926791668,-0.1620137095451355,-0.38760748505592346,-0.2811731696128845,-0.3721599578857422,0.3280474841594696,-0.20063483715057373,-0.4397117793560028,-0.33672279119491577,0.3186597228050232,-0.23989832401275635,-0.39424988627433777,-0.3793434798717499,-0.39314502477645874,0.31356337666511536,0.5682305693626404,-0.10961850732564926,-0.05915430188179016,0.4263105094432831,-0.02146042138338089,-0.033643223345279694,0.38391512632369995,0.33902689814567566,-0.034459274262189865,0.1781439185142517,0.06878843158483505,-0.35066577792167664,0.09058801084756851,-0.24756039679050446,-0.09195686876773834,0.03641698881983757,0.2586469352245331,-0.12046706676483154,-0.2967222332954407,-0.2892470955848694
gorth,-0.04281036555767059,-0.19880104064941406,0.10242968797683716,0.11458373069763184,-0.15055112540721893,-0.11963880062103271,-0.09585864841938019,0.07004180550575256,-0.009793424047529697,-0.012080546468496323,-0.17880120873451233,-0.1905297040939331,-0.004615782294422388,-0.16431505978107452,-0.17404910922050476,-0.09082699567079544,-0.18160469830036163,-0.1381092518568039,-0.17770695686340332,-0.15958906710147858,-0.0025647273287177086,-0.13597644865512848,-0.10405170917510986,-0.11804399639368057,0.027865208685398102,-0.15065018832683563,-0.10858799517154694,-0.05788053944706917,-0.1612495332956314,0.03535529598593712,0.0015963910846039653,-0.09376505017280579,0.06048654019832611,0.10694269090890884,0.1284901201725006,-0.08453619480133057,-0.04718742519617081,0.05844497308135033,-0.09746424108743668,-0.06847428530454636,-0.006143375299870968,-0.10065393149852753,-0.0468980111181736,-0.204741433262825,-0.08277968317270279,-0.0035162956919521093,0.04418831691145897,-0.17653577029705048,-0.023565562441945076,-0.03953966870903969
gralp,0.04898363724350929,-0.5082692503929138,0.5845949053764343,0.4167577624320984,-0.5936693549156189,0.10881838202476501,-0.39580848813056946,0.6466345191001892,0.516962468624115,0.30419936776161194,-0.5426141619682312,-0.3462503254413605,0.23121243715286255,-0.5695123672485352,-0.4530109167098999,-0.12837068736553192,-0.0647241473197937,-0.38627272844314575,-0.5905625224113464,-0.3875536024570465,0.45294585824012756,0.08399921655654907,-0.4091537892818451,-0.607170820236206,0.41278159618377686,-0.38496509194374084,-0.4751502275466919,-0.35632842779159546,-0.5497371554374695,0.5940260291099548,0.6435657143592834,-0.10677144676446915,0.34630918502807617,0.4512908160686493,-0.272375226020813,-0.23319679498672485,0.4886326193809509,0.4300648868083954,-0.1125888004899025,0.2221243530511856,0.34510713815689087,-0.5325406789779663,0.279712975025177,-0.2695499658584595,0.1349547803401947,0.386817991733551,0.5901333689689636,-0.026966847479343414,-0.07605288177728653,-0.22662466764450073
gream,-0.0074918437749147415,-0.5019677877426147,0.4365927278995514,0.38857322931289673,-0.4562034606933594,0.009061077609658241,-0.3319224417209625,0.4752347469329834,0.2836737036705017,0.18949076533317566,-0.4799874424934387,-0.30261120200157166,0.10362467169761658,-0.41048863530158997,-0.4137737452983856,-0.20231597125530243,-0.1879972666501999,-0.2796193063259125,-0.5345711708068848,-0.3187880218029022,0.2518719732761383,-0.056947194039821625,-0.3495277166366577,-0.46303218603134155,0.38028594851493835,-0.29562920331954956,-0.3572874367237091,-0.21439431607723236,-0.4050406813621521,0.41497695446014404,0.34351855516433716,-0.13366368412971497,0.31754881143569946,0.3637591302394867,-0.22684268653392792,-0.28589969873428345,0.22883722186088562,0.2516142427921295,-0.21441878378391266,0.03695737570524216,0.22683393955230713,-0.30530649423599243,0.2517026662826538,-0.10202409327030182,0.10466011613607407,0.34462788701057434,0.4341388940811157,-0.03208163008093834,-0.08794692903757095,-0.15642379224300385
groose,0.14977961778640747,0.22127948701381683,-0.13781043887138367,-0.3905559778213501,-0.048240888863801956,0.10330717265605927,-0.14730478823184967,-0.10598822683095932,0.22200912237167358,-0.07753612846136093,-0.11082206666469574,0.09888990223407745,-0.19910378754138947,0.05325845256447792,-0.04109704867005348,0.23476243019104004,-0.02358650043606758,-0.27969950437545776,0.05470628663897514,-0.005446098279207945,-0.09415118396282196,-0.13677619397640228,-0.2193872481584549,0.019664349034428596,0.08009463548660278,0.19590581953525543,-0.09039086103439331,-0.29440030455589294,-0.011873896233737469,0.09649578481912613,0.1688508540391922,0.22580648958683014,-0.22721928358078003,0.031037025153636932,-0.12535114586353302,0.18797996640205383,0.21761953830718994,0.11337607353925705,0.15895314514636993,-0.11486370116472244,0.06457298994064331,-0.009563294239342213,0.08441299200057983,0.11590638011693954,-0.19194716215133667,-0.1766897439956665,0.022533351555466652,0.08758082240819931,-0.33190661668777466,-0.28262022137641907
grulch,-0.016589388251304626,-0.30105671286582947,0.4063318371772766,0.3752547800540924,-0.28229743242263794,0.014302934519946575,-0.20256003737449646,0.37401172518730164,0.2708308696746826,0.1873338371515274,-0.304536908864975,-0.24092818796634674,0.20773135125637054,-0.31416022777557373,-0.28053367137908936,-0.08045528084039688,-0.08446492999792099,-0.19858922064304352,-0.3477766215801239,-0.3267461657524109,0.3347305357456207,-0.025141365826129913,-0.268184095621109,-0.35095199942588806,0.19755172729492188,-0.33138588070869446,-0.23803265392780304,-0.07058953493833542,-0.29487258195877075,0.2604791224002838,0.40048491954803467,-0.2265050709247589,0.15597032010555267,0.3035721182823181,-0.021261105313897133,-0.22142843902111053,0.18758974969387054,0.27614548802375793,-0.08365834504365921,0.2315862774848938,0.054521944373846054,-0.28633108735084534,0.07955962419509888,-0.2776314318180084,0.07412352412939072,0.1773405224084854,0.23050761222839355,-0.10369480401277542,0.011866088956594467,-0.017106883227825165
grull,-0.07997383922338486,-0.3017604351043701,0.39209023118019104,0.33855846524238586,-0.20331379771232605,0.017737977206707,-0.14242054522037506,0.31689855456352234,0.1640768200159073,0.15785659849643707,-0.2574005722999573,-0.20196126401424408,0.16376766562461853,-0.2339227944612503,-0.21802550554275513,-0.02109220251441002,-0.04757167026400566,-0.16544219851493835,-0.2999093234539032,-0.2732333540916443,0.24175341427326202,0.04023557901382446,-0.16704580187797546,-0.2850801348686218,0.11449501663446426,-0.30004823207855225,-0.12358561158180237,-0.0004908943083137274,-0.21842877566814423,0.13658925890922546,0.20826885104179382,-0.20619669556617737,0.2315465658903122,0.20145507156848907,0.015477941371500492,-0.23627732694149017,0.10643620043992996,0.19105906784534454,-0.1309596449136734,0.11507512629032135,0.05017095059156418,-0.18160027265548706,0.03805932030081749,-0.26592376828193665,0.10555659234523773,0.1691741943359375,0.1833152323961258,-0.09078380465507507,0.08423960208892822,0.0033195216674357653
guit,-0.02050791308283806,-0.2844589352607727,0.26404425501823425,0.25217506289482117,-0.18074893951416016,-0.02086671255528927,-0.11182624101638794,0.2608572840690613,0.08393476158380508,0.0986408218741417,-0.22955502569675446,-0.15620361268520355,0.10252928733825684,-0.25287437438964844,-0.26471206545829773,-0.12834152579307556,-0.051445089280605316,-0.07234867662191391,-0.3019249737262726,-0.14520183205604553,0.08038118481636047,0.03448305279016495,-0.09695932269096375,-0.3027883768081665,0.1381339132785797,-0.26568377017974854,-0.1943988800048828,0.014798722229897976,-0.19050326943397522,0.2644849121570587,0.19593898952007294,-0.09864295274019241,0.1425539255142212,0.12698683142662048,-0.14499031007289886,-0.14936739206314087,0.08984314650297165,0.1906270533800125,-0.11467146873474121,-0.006132220383733511,0.1428084820508957,-0.2357148677110672,0.12870517373085022,-0.19354334473609924,0.004827477037906647,0.22769580781459808,0.21283292770385742,0.031372226774692535,0.07371094077825546,0.020849864929914474
gwamp,0.053042054176330566,-0.20577731728553772,0.2162047177553177,0.04848514869809151,-0.27176380157470703,0.11722729355096817,-0.19913272559642792,0.270160973072052,0.1630781888961792,0.06342917680740356,-0.3200536370277405,-0.060898393392562866,-0.010235477238893509,-0.16198302805423737,-0.19805140793323517,-0.046636633574962616,-0.14699409902095795,-0.30873626470565796,-0.2883032560348511,-0.13765877485275269,0.08865140378475189,-0.007410258520394564,-0.18543179333209991,-0.24509568512439728,0.25700509548187256,-0.15034087002277374,-0.2958648204803467,-0.22228145599365234,-0.269264280796051,0.26773104071617126,0.20339016616344452,-0.03333131968975067,0.10550165176391602,0.2922168970108032,-0.12143034487962723,-0.11041334271430969,0.2173374444246292,0.2232980877161026,-0.03911511227488518,0.1557789146900177,0.1661560982465744,-0.168596088886261,0.1455652415752411,-0.0165924783796072,-0.06505681574344635,0.10231941938400269,0.3150767982006073,0.0364743173122406,-0.211994469165802,-0.21996666491031647
gwie,0.014069228433072567,-0.4790760576725006,0.4255013167858124,0.35937073826789856,-0.4508993923664093,-0.012227430939674377,-0.37595266103744507,0.4701279401779175,0.1444988250732422,0.10226164758205414,-0.35485753417015076,-0.26525071263313293,0.12019363790750504,-0.46196043491363525,-0.4182307720184326,-0.19643360376358032,-0.13576821982860565,-0.2549428939819336,-0.4378013610839844,-0.26048368215560913,0.3297688961029053,0.005687468219548464,-0.23267902433872223,-0.4550231695175171,0.22764603793621063,-0.39727783203125,-0.30148860812187195,-0.21537278592586517,-0.42366233468055725,0.29608049988746643,0.19222062826156616,-0.14095628261566162,0.3329694867134094,0.33852341771125793,-0.02144610695540905,-0.20186345279216766,0.22343888878822327,0.1605702042579651,-0.25673040747642517,0.08361361175775528,0.2776159346103668,-0.3439156413078308,0.12206726521253586,-0.3063379228115082,0.04920140281319618,0.2110602855682373,0.4548361897468567,-0.15195181965827942,-0.03121582232415676,-0.13042445480823517
gwirl,0.07597586512565613,-0.5117263793945312,0.5326659679412842,0.37807193398475647,-0.5314175486564636,0.06224657595157623,-0.423659086227417,0.6216358542442322,0.27141162753105164,0.2001531720161438,-0.42104190587997437,-0.27637773752212524,0.15422718226909637,-0.5072523355484009,-0.4271460771560669,-0.12512440979480743,-0.05216125398874283,-0.29930824041366577,-0.5075692534446716,-0.2616450786590576,0.3929045796394348,0.02452182024717331,-0.30133941769599915,-0.5533936619758606,0.3032434284687042,-0.3763948082923889,-0.39004939794540405,-0.2763877511024475,-0.5081022381782532,0.40417659282684326,0.3356042206287384,-0.10974443703889847,0.33993029594421387,0.37604087591171265,-0.10055304318666458,-0.14045485854148865,0.41089552640914917,0.21523673832416534,-0.12968392670154572,0.1401192843914032,0.3923049569129944,-0.44104334712028503,0.19269756972789764,-0.3086293041706085,0.09942523390054703,0.2647872269153595,0.5580639839172363,-0.1391574889421463,-0.0845322534441948,-0.21526207029819489
gwotch,-0.0006278259679675102,-0.5326586961746216,0.5405954718589783,0.42763492465019226,-0.5028749704360962,0.0635911375284195,-0.357863187789917,0.6076909303665161,0.37806808948516846,0.20375211536884308,-0.5147783160209656,-0.3445133566856384,0.2059023529291153,-0.48522254824638367,-0.46891719102859497,-0.13777948915958405,-0.11264756321907043,-0.36788636445999146,-0.5452254414558411,-0.3905825912952423,0.4404821991920471,-0.005341990385204554,-0.3001534938812256,-0.5432246327400208,0.3876996636390686,-0.4138481318950653,-0.4499739706516266,-0.238406240940094,-0.5247623920440674,0.5069193243980408,0.5455962419509888,-0.19465771317481995,0.33152124285697937,0.49178123474121094,-0.13477317988872528,-0.20651985704898834,0.3820815086364746,0.39563217759132385,-0.1412532925605774,0.24133053421974182,0.3001099228858948,-0.41017597913742065,0.2823803722858429,-0.2727304995059967,0.046672362834215164,0.3269609212875366,0.5652785897254944,-0.04730922728776932,-0.10212818533182144,-0.1893841177225113
holve,0.1858290135860443,-0.2071765512228012,0.3254745304584503,0.023689860478043556,-0.5390984416007996,0.11677944660186768,-0.4591096341609955,0.3645910322666168,0.46563902497291565,-0.009821771644055843,-0.5251837372779846,-0.17189642786979675,-0.028231538832187653,-0.37225958704948425,-0.40411943197250366,0.04320694878697395,-0.3091074824333191,-0.5747525095939636,-0.399676650762558,-0.3173315227031708,0.14136043190956116,-0.22920459508895874,-0.5642033219337463,-0.46260905265808105,0.33638426661491394,-0.14003297686576843,-0.45030802488327026,-0.6382684707641602,-0.4732052981853485,0.4227108359336853,0.4900953471660614,0.06778958439826965,0.05070263147354126,0.3479377031326294,-0.27309757471084595,-0.12919113039970398,0.3504446744918823,0.42179787158966064,-0.11170746386051178,0.14969658851623535,0.2480725646018982,-0.3156067430973053,0.24161235988140106,-0.05665571987628937,-0.15898215770721436,0.12061583250761032,0.35607409477233887,0.11193227022886276,-0.44695359468460083,-0.40720704197883606
hupe,0.1728394776582718,-0.28026437759399414,0.34423232078552246,6.93871988914907e-05,-0.5709655284881592,0.09670118987560272,-0.46958795189857483,0.4291168749332428,0.4667499363422394,0.04638371616601944,-0.5485895872116089,-0.20520418882369995,-0.053578898310661316,-0.4779711961746216,-0.42637014389038086,-0.04710760340094566,-0.19228754937648773,-0.5266954302787781,-0.517294704914093,-0.33307087421417236,0.2580348253250122,-0.2006700336933136,-0.5357633233070374,-0.5650373101234436,0.3029657006263733,-0.2631760239601135,-0.5537429451942444,-0.5753217339515686,-0.5519861578941345,0.4399745464324951,0.4977145791053772,0.02458963356912136,0.013794856145977974,0.35635775327682495,-0.2748638689517975,-0.13525688648223877,0.5086531639099121,0.2544211447238922,-0.08205599337816238,0.02884814515709877,0.3065830171108246,-0.46397119760513306,0.17095686495304108,-0.188135027885437,-0.15844030678272247,0.044571537524461746,0.4664258658885956,-0.00320521742105484,-0.4801914393901825,-0.48608604073524475
janc,0.042410969734191895,0.6446084976196289,-0.4995752274990082,-0.46669989824295044,0.523364782333374,0.05689549818634987,0.43605589866638184,-0.5832973122596741,-0.22117207944393158,-0.13779431581497192,0.3967273533344269,0.3797507584095001,-0.25735554099082947,0.5669615864753723,0.47747495770454407,0.28170138597488403,0.08966635912656784,0.18066829442977905,0.6018867492675781,0.3597930371761322,-0.47406062483787537,-0.011768125928938389,0.3266509175300598,0.561691164970398,-0.2517975866794586,0.48743823170661926,0.4202345013618469,0.2216762900352478,0.5209206938743591,-0.3086954355239868,-0.3949577510356903,0.21331016719341278,-0.31722918152809143,-0.3735826015472412,0.2174479365348816,0.31604576110839844,-0.31260281801223755,-0.023261241614818573,0.2224869281053543,-0.05631735175848007,-0.21510133147239685,0.5509560704231262,-0.17717598378658295,0.4165375232696533,-0.11748263984918594,-0.2829122245311737,-0.49073225259780884,0.20530202984809875,0.02072942443192005,0.13945196568965912
jedge,0.22302952408790588,0.2402256429195404,-0.027348143979907036,-0.2986970543861389,-0.1873096376657486,0.2564379572868347,-0.21068648993968964,0.01707541197538376,0.20671682059764862,0.005656992085278034,-0.13586226105690002,0.21895691752433777,-0.08505485206842422,0.03537110239267349,-0.07473354786634445,0.2901438772678375,-0.07922547310590744,-0.28094589710235596,0.10047991573810577,0.054237883538007736,0.017274443060159683,-0.04188168793916702,-0.27241986989974976,-0.02677014097571373,0.12707573175430298,0.1868906021118164,-0.1543443650007248,-0.45802223682403564,-0.09336116164922714,0.11598586291074753,0.2572542726993561,0.2609696388244629,-0.1529533863067627,0.09536444395780563,-0.15759596228599548,0.18994373083114624,0.3224041163921356,0.1817086637020111,-0.017809323966503143,-0.07720234245061874,0.21291393041610718,0.002118307165801525,0.21217131614685059,0.18932276964187622,-0.1014021635055542,-0.025175925344228745,0.17549143731594086,0.24606171250343323,-0.34501636028289795,-0.24767236411571503
juy,0.06981846690177917,-0.4755610227584839,0.3268345296382904,0.26799166202545166,-0.63972407579422,-0.028909040614962578,-0.46598634123802185,0.5182015299797058,0.4021725058555603,0.1314987689256668,-0.5870985984802246,-0.38561487197875977,0.10638377070426941,-0.5552461743354797,-0.39663824439048767,-0.17886637151241302,-0.152023047208786,-0.41587206721305847,-0.5069451928138733,-0.383425772190094,0.3557601571083069,-0.16784915328025818,-0.5268222093582153,-0.5750724673271179,0.28947651386260986,-0.3603883683681488,-0.5031506419181824,-0.4618024528026581,-0.6034994721412659,0.609653651714325,0.5017571449279785,-0.07693177461624146,0.20969834923744202,0.33892524242401123,-0.17673635482788086,-0.24704664945602417,0.4015631675720215,0.369737446308136,-0.028956254944205284,0.23612719774246216,0.3622443974018097,-0.4942159950733185,0.22305980324745178,-0.22205255925655365,-0.0330524668097496,0.24348412454128265,0.47983139753341675,-0.09063388407230377,-0.2781437635421753,-0.38534748554229736
karse,0.08651876449584961,0.3279421627521515,-0.23679111897945404,-0.313167005777359,0.1385946273803711,0.04703450947999954,0.055511269718408585,-0.2971022129058838,-0.04059948772192001,-0.18183021247386932,0.1890878826379776,0.2665630280971527,-0.163557767868042,0.2943962514400482,0.16623830795288086,0.27922481298446655,-0.05617779493331909,-0.0871141105890274,0.3077039122581482,0.11465302854776382,-0.18750283122062683,-0.1501905918121338,-0.032428860664367676,0.20318281650543213,-0.19411085546016693,0.14993463456630707,0.15974892675876617,-0.12899620831012726,0.13966064155101776,-0.26105549931526184,-0.19255051016807556,0.13956618309020996,-0.3018602132797241,-0.11499757319688797,0.1734859049320221,0.2446226179599762,0.06422851234674454,-0.07440696656703949,0.20464344322681427,-0.05828056111931801,-0.08248326927423477,0.19148214161396027,-0.21437674760818481,0.21506065130233765,-0.15553689002990723,-0.2955385148525238,-0.2819666266441345,0.04228883981704712,-0.1329294592142105,-0.0670478567481041
kass,0.11965195834636688,-0.5977106690406799,0.6278467774391174,0.497824490070343,-0.6809225082397461,0.050066202878952026,-0.5180058479309082,0.7320103645324707,0.5194580554962158,0.30476662516593933,-0.6698207855224609,-0.39851176738739014,0.1944369375705719,-0.6853711605072021,-0.5677952766418457,-0.17947371304035187,-0.0755651518702507,-0.4240604639053345,-0.7115121483802795,-0.4187648594379425,0.5098832249641418,-0.02561257593333721,-0.5370692014694214,-0.7315914630889893,0.43325337767601013,-0.46159103512763977,-0.6073743104934692,-0.4288936257362366,-0.6961921453475952,0.6429605484008789,0.6031457185745239,-0.12667755782604218,0.34453338384628296,0.4852544069290161,-0.25918591022491455,-0.27418166399002075,0.4924481213092804,0.37225091457366943,-0.16576999425888062,0.220106840133667,0.44710010290145874,-0.5797184109687805,0.37636861205101013,-0.3618585169315338,0.0909947007894516,0.39907780289649963,0.6482405662536621,-0.06615439802408218,-0.2111402153968811,-0.3178546726703644
